"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3GITHABACXKQAYDH2Q1F55FTWNT2N2","http://wikidata.org/wiki/Q1005","Gambia","","A343DCRTGQUY30","English-speaking","A2QH1BQA6GR48O","Latin America","No","no_agreement","Wed Oct 29 09:45:44 UTC 2014"
"3PUOXASB562VR7CZQNROAFUGC7B9ZI","http://wikidata.org/wiki/Q83418","Normans","","A2QH1BQA6GR48O","Catholic European","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 10:03:34 UTC 2014"
"3G3AJKPCXKRUPBWID6TEF0AYKLT4YQ","http://wikidata.org/wiki/Q274536","Azerbaijan","","A343DCRTGQUY30","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:37:12 UTC 2014"
"3XDJY5RK5RKD82CD35WPCF4LOXI4US","http://wikidata.org/wiki/Q41642","Phoenicia","","A1GKEEI844CEKI","Catholic European","A343DCRTGQUY30","Orthodox","No","no_agreement","Wed Oct 29 13:35:36 UTC 2014"
"3XD2A6FGFMTYQVQLVVXGEMXDPSAS9V","http://wikidata.org/wiki/Q736","Ecuador","","A343DCRTGQUY30","Catholic European","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 12:36:22 UTC 2014"
"38EHZ67RILRA7A0OP474UUKU1GNMG4","http://wikidata.org/wiki/Q32","Luxembourg","","A1SUU1QIRDZXJC","Catholic European","A7NZ814Q5MX2R","Protestant European","No","no_agreement","Wed Oct 29 11:22:02 UTC 2014"
"3G4VVJO6PYFLUZTK7BKB9Q6ID2FPK6","http://wikidata.org/wiki/Q156199","Electorate of Saxony","","A1GKEEI844CEKI","Catholic European","A7NZ814Q5MX2R","Protestant European","No","no_agreement","Wed Oct 29 12:29:20 UTC 2014"
"3ODOP6T3ARJ4OQ3BKLMJ6W9T56Y247","http://wikidata.org/wiki/Q228990","French Empire","","A343DCRTGQUY30","Catholic European","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 09:46:28 UTC 2014"
"32PT7WK7DLE694INHW1HSA8ROXRD36","http://wikidata.org/wiki/Q12544","Byzantine Empire","","A343DCRTGQUY30","Latin America","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:45:46 UTC 2014"
"3YOAVL4CAZGUU16N9SVXT7J0QFX4ZH","http://wikidata.org/wiki/Q482942","Azerbaijani people","","A7NZ814Q5MX2R","Islamic","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 09:46:32 UTC 2014"
"3XH7ZM9YX1TMPGQ8G6XBOCSH3QR9RO","http://wikidata.org/wiki/Q13426199","Republic of China before 1949","","A343DCRTGQUY30","Confucian","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 09:48:58 UTC 2014"
"386659BNTKGG0H3EIGZ3PA9BWO4018","http://wikidata.org/wiki/Q711","Mongolia","","A1GKEEI844CEKI","Confucian","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 13:08:46 UTC 2014"
"37PGLWGSJS5TDD6GUGUR0T56ROLIKO","http://wikidata.org/wiki/Q16641","American Samoa","","A2QH1BQA6GR48O","English-speaking","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 12:28:59 UTC 2014"
"3Q2T3FD0OM79DYO0UP0KB0VLXBIM3W","http://wikidata.org/wiki/Q3456410","Republic of Mulhouse","","A2QH1BQA6GR48O","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:41:37 UTC 2014"
"3UUSLRKAUK2OANJAJ8475RK7TZDD7B","http://wikidata.org/wiki/Q173302","Estonians","","A1GKEEI844CEKI","Orthodox","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 13:40:41 UTC 2014"
"3BS6ERDL92656N550YZFZDKBYOTD6C","http://wikidata.org/wiki/Q172107","Polish–Lithuanian Commonwealth","","A2QH1BQA6GR48O","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:35:33 UTC 2014"
"3K2CEDRACA0ECFMU946BTDZJRAVMTD","http://wikidata.org/wiki/Q153015","Kingdom of Saxony","","A1GKEEI844CEKI","Catholic European","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 13:44:55 UTC 2014"
"3M47JKRKCW0TPS9EJQOZDL6ANXW861","http://wikidata.org/wiki/Q15643279","Khwarazmian empire/ khorasan /Tajikistan","","A1GKEEI844CEKI","Orthodox","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 12:41:43 UTC 2014"
"3N3WJQXELRP0MYAWQDL0SDB4RST2L0","http://wikidata.org/wiki/Q6602","Strasbourg","","A2QH1BQA6GR48O","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:55:01 UTC 2014"
"3JHB4BPSFJ8MDFB83R8BJMIC74P9QN","http://wikidata.org/wiki/Q128904","Elam","","A1GKEEI844CEKI","Islamic","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 12:34:16 UTC 2014"
"38O9DZ0A61MI3D7P39FY3UT71X426S","http://wikidata.org/wiki/Q403","Serbia","","A2QH1BQA6GR48O","Latin America","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:45:15 UTC 2014"
"3TC2K6WK9F157RQDWOCWN8PY7SU28E","http://wikidata.org/wiki/Q4147589","Q4147589","","A2QH1BQA6GR48O","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:58:35 UTC 2014"
"3P6ENY9P78V2BN58OVRUN1PEZ7GHII","http://wikidata.org/wiki/Q174193","United Kingdom of Great Britain and Ireland","","A1GKEEI844CEKI","English-speaking","A1SUU1QIRDZXJC","Protestant European","No","no_agreement","Wed Oct 29 13:40:01 UTC 2014"
"3ZRKL6Z1E72D55DT913Q63J0T55GSA","http://wikidata.org/wiki/Q335088","Armenian Kingdom of Cilicia","","A1SUU1QIRDZXJC","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:39:22 UTC 2014"
"3H1C3QRA00IZEAS66KN2RVU6UM4CEV","http://wikidata.org/wiki/Q484578","Uzbek Soviet Socialist Republic","","A1SUU1QIRDZXJC","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:39:26 UTC 2014"
"3R5LWXWHRZ7L1MZS3B9D5B0S8K7XGZ","http://wikidata.org/wiki/Q153943","Kingdom of Westphalia","","A1SUU1QIRDZXJC","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:45:19 UTC 2014"
"311HQEI8RRFRDOO6BQT4WJ3AHHMZ7V","http://wikidata.org/wiki/Q816709","Tuvan People's Republic","","A1SUU1QIRDZXJC","Confucian","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:50:26 UTC 2014"
"3NSM4HLQNQTS5ESUKTJX5H81H4UQQR","http://wikidata.org/wiki/Q1718221","Non-citizens","","A1GKEEI844CEKI","English-speaking","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 12:27:27 UTC 2014"
"338GLSUI42A7R5HYYHX8OIJOSQ5SFN","http://wikidata.org/wiki/Q154741","Confederation of the Rhine","","A1GKEEI844CEKI","Catholic European","A1VS2PFZRWWPO3","Protestant European","No","no_agreement","Wed Oct 29 13:40:44 UTC 2014"
"3SCKNODZ0WFXWZAN82IA1WW173F7NN","http://wikidata.org/wiki/Q457167","West Ukrainian People's Republic","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:31:58 UTC 2014"
"33KMQD9OFID8TEI0SV1L5ZAB7OA77C","http://wikidata.org/wiki/Q801","Israel","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","Orthodox","No","no_agreement","Wed Oct 29 14:28:59 UTC 2014"
"341YLJU21HYYWX2Q5AON0XJCAOZ2IM","http://wikidata.org/wiki/Q5690","Sparta","","A1VS2PFZRWWPO3","Orthodox","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:41:42 UTC 2014"
"3P7RGTLO6DCE7VNIIS2EJVHNEGFKAL","http://wikidata.org/wiki/Q152115","Duchy of Warsaw","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:29:18 UTC 2014"
"3LN3BXKGCZU6CMU2T6DR3SMLZI1GWP","http://wikidata.org/wiki/Q4040","Aragon","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:30:12 UTC 2014"
"3NSCTNUR2YMBPC2FB5Y8H6Y5HQL5AM","http://wikidata.org/wiki/Q71747","Duchy of Brittany","","A1GKEEI844CEKI","English-speaking","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:28:51 UTC 2014"
"3T5ZXGO9DDN1J6TL7P2AWAK5M7EZQT","http://wikidata.org/wiki/Q4882572","Belgium","","AWRAXV1RIYR0M","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 14:46:38 UTC 2014"
"3KTZHH2ONHEVEVU666VG2H3WDXAM8O","http://wikidata.org/wiki/Q242","Belize","","A26L95RMC7I9TB","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 14:03:24 UTC 2014"
"3WRAAIUSBIYKRVMPHBH39PPPAPVAX1","http://wikidata.org/wiki/Q16957","East Germany","","A2P6VK1US8OTC5","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:31:17 UTC 2014"
"30EV7DWJTUU84Y0WWUMTCYUCGCY6YC","http://wikidata.org/wiki/Q721728","Castle of Eger","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Islamic","No","no_agreement","Wed Oct 29 14:33:52 UTC 2014"
"33CLA8O0MHAVQQHLJSX3Y8ES6ONFRN","http://wikidata.org/wiki/Q159856","Duchy of Brabant","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:34:04 UTC 2014"
"3G57RS03HG4MK97BYQ5TBOF752T52F","http://wikidata.org/wiki/Q556263","Duchy of Brunswick-Lüneburg","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 17:00:19 UTC 2014"
"34XASH8KLPLGKNTNSNXRO3YM27AMP8","http://wikidata.org/wiki/Q1231","Kosovo","","A26L95RMC7I9TB","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:01:17 UTC 2014"
"3OCZWXS7ZN6SLVTJ8WNYQKEGB2KL5K","http://wikidata.org/wiki/Q156726","Ivano-Frankivsk","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:26:19 UTC 2014"
"3TX9T2ZCB80633P7JY1GOZ2RA8VZWX","http://wikidata.org/wiki/Q656954","Soli, Cilicia","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:28:30 UTC 2014"
"3LEG2HW4UEMEM60042I2X06KUW72FV","http://wikidata.org/wiki/Q2991382","County of Provence","","A1GKEEI844CEKI","English-speaking","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:29:04 UTC 2014"
"34F34TZU7VYUR8MWNS9NCYYCN3O2JY","http://wikidata.org/wiki/Q329439","engraver","","A3HB9PPUZU565U","Confucian","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 16:38:11 UTC 2014"
"3GV1I4SEO8OO4ZTXDFX3IQSG7XVL60","http://wikidata.org/wiki/Q167420","Croats","","A2P6VK1US8OTC5","Latin America","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:34:35 UTC 2014"
"3M0556243RJABSPTQLGMPO9I5RYFNZ","http://wikidata.org/wiki/Q1330631","Pherae","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 17:03:25 UTC 2014"
"3GKAWYFRAOSDGTNAFUYO5DBSTTIPDT","http://wikidata.org/wiki/Q1039","Sao Tomé and Príncipe","","A26L95RMC7I9TB","Catholic European","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 14:20:39 UTC 2014"
"3RHLQY6EDS3RR01RHA602F0X2XND4R","http://wikidata.org/wiki/Q15878","Normandy","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:30:42 UTC 2014"
"3B9J25CZ24C0OTXO7F77GCYLVDDSCC","http://wikidata.org/wiki/Q1433867","Kazakh Khanate","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:30:36 UTC 2014"
"34XASH8KLPLGKNTNSNXRO3YM27APMB","http://wikidata.org/wiki/Q168651","Landgraviate of Hesse-Kassel","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 17:06:38 UTC 2014"
"3RWB1RTQDIM1ZYRJYMN8JLXRI2LP8N","http://wikidata.org/wiki/Q62633","Grand Duchy of Finland","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:33:16 UTC 2014"
"3P458N04Q0GVMSRL4WOO376RY12X2G","http://wikidata.org/wiki/Q510662","ring road","","A1GKEEI844CEKI","English-speaking","A1VS2PFZRWWPO3","Protestant European","No","no_agreement","Wed Oct 29 14:37:32 UTC 2014"
"31GECDVA9IL6LEQQQBR1T7AJH2566C","http://wikidata.org/wiki/Q776","Utrecht","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 14:30:55 UTC 2014"
"3OWZNK3RYKO35OXQZRD1J07N4JM2UU","http://wikidata.org/wiki/Q131337","Azerbaijan Soviet Socialist Republic","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:28:44 UTC 2014"
"30OITAWPBP290MC5K1LHA8QBGHTH9Z","http://wikidata.org/wiki/Q11917","Canton of Geneva","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 14:33:48 UTC 2014"
"36KM3FWE3QBUB3IG7WGCQK0OZA4075","http://wikidata.org/wiki/Q154849","Grand Duchy of Tuscany","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:30:29 UTC 2014"
"3B9XR6P1WDUOFLMS6L2YDR1GH90JBG","http://wikidata.org/wiki/Q844930","Classical Athens","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:29:14 UTC 2014"
"3INZSNUD8ZPSO673Y52RJNBDOP09DI","http://wikidata.org/wiki/Q2453974","Don Republic","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:27:11 UTC 2014"
"3DQYSJDTYKANH831XGJP58FGV4SXEI","http://wikidata.org/wiki/Q1412","Finnish","","A1GKEEI844CEKI","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 14:22:43 UTC 2014"
"3UZUVSO3P6UCNW4XJ9HGURZIO08EMF","http://wikidata.org/wiki/Q964024","Moldavian Democratic Republic","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:30:08 UTC 2014"
"37OPIVELUT2N55MAC7ZH631VMZBHAE","http://wikidata.org/wiki/Q13526919","Crotone","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 14:28:03 UTC 2014"
"3MQY1YVHS2JO9POKZ0W6EAFZFYF2BD","http://wikidata.org/wiki/Q4400406","Q4400406","","A16G716K9428HM","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 14:33:11 UTC 2014"
"3VIVIU06FJBO316JFS77F6XAGTGIMT","http://wikidata.org/wiki/Q1747689","Ancient Rome","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:29:52 UTC 2014"
"3NRZ1LDP7V5GJUS67CNLW5UVHBSZP2","http://wikidata.org/wiki/Q2843","Lübeck","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 14:27:59 UTC 2014"
"3ZXV7Q5FJANRKOS21V789DF66NJFCG","http://wikidata.org/wiki/Q1412043","Phlius","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:31:20 UTC 2014"
"3RSBJ6YZEBPSTDP5R0GZ4D9NV13FOE","http://wikidata.org/wiki/Q142417","Kingdom of Valencia","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:26:47 UTC 2014"
"307FVKVSYQEBAR0HQX3E2NQ1GMJ47O","http://wikidata.org/wiki/Q517333","Principality of Polotsk","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 17:05:32 UTC 2014"
"3D0LPO3EAAYYT460WQ8NTYG31CSOYJ","http://wikidata.org/wiki/Q39702","Macedonia","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:26:43 UTC 2014"
"3EN4YVUOUBRVSOPTBHUG2OS80COXJ3","http://wikidata.org/wiki/Q173761","Lithuanian Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:28:39 UTC 2014"
"3Z8UJEJOCYCU6E565GWF6EP1XCB93K","http://wikidata.org/wiki/Q8890160","Q8890160","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 17:01:57 UTC 2014"
"39WSF6KUV1K0NZP9WPWTMVONJ0NEOU","http://wikidata.org/wiki/Q2177215","Q2177215","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","Latin America","No","no_agreement","Wed Oct 29 14:33:43 UTC 2014"
"39KV3A5D176UCC2SGYZW0Q67U2MS7J","http://wikidata.org/wiki/Q710","Kiribati","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 17:14:28 UTC 2014"
"3D7VY91L64WEGTSD9IFQTJTXL3VMBN","http://wikidata.org/wiki/Q4470623","Q4470623","","A1GKEEI844CEKI","Islamic","A1VS2PFZRWWPO3","Orthodox","No","no_agreement","Wed Oct 29 14:37:58 UTC 2014"
"33NKDW9FFWH8KAJN1PDUFKFDASGCX5","http://wikidata.org/wiki/Q6504570","Rzeczpospolita","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:29:57 UTC 2014"
"3CVBMEMMXAF5M3OC54NXWCZ5LR67HE","http://wikidata.org/wiki/Q389688","Achaemenid Empire","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:27:55 UTC 2014"
