"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3IJ95K7NDWBGPSLO15M4799U66WNG4","http://wikidata.org/wiki/Q160894","Spanish people","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 08:29:16 UTC 2014"
"3ZZAYRN1I5Q2CI76MKLOLHOOMAATOZ","http://wikidata.org/wiki/Q7507476","Sicilian American","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 08:07:41 UTC 2014"
"335HHSX8CC4L3CPMWHQJW491727HDF","http://wikidata.org/wiki/Q902","Bangladesh","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 13:32:36 UTC 2014"
"3SR6AEG6W4SO1NKDSDDX9PJ2PQDHYN","http://wikidata.org/wiki/Q172717","Avar people","","A1SUU1QIRDZXJC","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 11:32:29 UTC 2014"
"3GL25Y6842TLTWVEEE78IGKP46IXM6","http://wikidata.org/wiki/Q799929","Gisu people","","A26L95RMC7I9TB","Africa","A2QH1BQA6GR48O","English-speaking","No","no_agreement","Wed Oct 29 10:10:58 UTC 2014"
"3HYV4299HZVX272TP87XP9YN4VJE8R","http://wikidata.org/wiki/Q6869724","Minuane people","","A2WNW8A4MOR7T7","Africa","A2QH1BQA6GR48O","Latin America","No","no_agreement","Wed Oct 29 09:42:30 UTC 2014"
"3O2Y2UIUCPT93M4QT8O6XWSEBWSFKT","http://wikidata.org/wiki/Q196194","Romani","","A2QH1BQA6GR48O","Catholic European","A343DCRTGQUY30","Orthodox","No","no_agreement","Wed Oct 29 09:52:52 UTC 2014"
"3538U0YQ1ET37OWJ82W7GABC0A63F6","http://wikidata.org/wiki/Q41975","Mongols","","A2WNW8A4MOR7T7","Confucian","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 10:06:48 UTC 2014"
"3W0XM68YZOUID7AIM99L8UOKAM8K1W","http://wikidata.org/wiki/Q1060991","Chamorro people","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 12:59:24 UTC 2014"
"3EFNPKWBMRNCAKHT5KDMD3O8U8H302","http://wikidata.org/wiki/Q244157","Igbo people","","A26L95RMC7I9TB","Africa","AS809NPDW8VZ0","South Asia","No","no_agreement","Wed Oct 29 08:52:55 UTC 2014"
"3D06DR5224I9XJNL34FUY89R3LAAMG","http://wikidata.org/wiki/Q10090","Hindu","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 13:37:31 UTC 2014"
"3E9VAUV7BVD9R0CZM735S3WYCVOAY6","http://wikidata.org/wiki/Q13219195","Banu Salmah","","A2QH1BQA6GR48O","Confucian","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 09:44:49 UTC 2014"
"3WRKFXQBOA6OXIVXYVVI91KHP3TIYI","http://wikidata.org/wiki/Q467790","Mansi people","","A1GKEEI844CEKI","Africa","A343DCRTGQUY30","Orthodox","No","no_agreement","Wed Oct 29 13:05:31 UTC 2014"
"3MZ3TAMYTKMF0HJBK03O15RKMGEIRG","http://wikidata.org/wiki/Q179248","Albanians","","A2QH1BQA6GR48O","Orthodox","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:32:20 UTC 2014"
"3Q7TKIAPOS9NP88CN25HOW28OJHLDR","http://wikidata.org/wiki/Q191923","Mulatto","","A2QH1BQA6GR48O","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 12:35:20 UTC 2014"
"3MIVREZQVGX6UBUZ7OZ09VWSIY0KQR","http://wikidata.org/wiki/Q381151","Walloons","","A2QH1BQA6GR48O","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:44:35 UTC 2014"
"375VMB7D4IILZ7062Z84WGAG7FNIDA","http://wikidata.org/wiki/Q115473","Hazara people","","A1GKEEI844CEKI","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 14:22:25 UTC 2014"
"37PGLWGSJS5TDD6GUGUR0T56ROKIKN","http://wikidata.org/wiki/Q2672654","History of the Jews in Morocco","","A1GKEEI844CEKI","Africa","A16G716K9428HM","Orthodox","No","no_agreement","Wed Oct 29 14:26:54 UTC 2014"
"3U74KRR67LKKUX7UL5LB6SOJW05TNK","http://wikidata.org/wiki/Q7403051","Sakonnet","","A1GKEEI844CEKI","English-speaking","A16G716K9428HM","Islamic","No","no_agreement","Wed Oct 29 14:28:56 UTC 2014"
"3NKW03WTLL6XPBOGW2I3X6QN55AQWU","http://wikidata.org/wiki/Q1891793","Moroccan people","","A1GKEEI844CEKI","Africa","A16G716K9428HM","Islamic","No","no_agreement","Wed Oct 29 14:34:09 UTC 2014"
"30EV7DWJTUU84Y0WWUMTCYUCGCXY63","http://wikidata.org/wiki/Q336136","Banu Bariq","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","South Asia","No","no_agreement","Wed Oct 29 14:31:04 UTC 2014"
"3BFF0DJK8WBHAAZZT12X5MYPJZCSTU","http://wikidata.org/wiki/Q15763","Circassians","","A26L95RMC7I9TB","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:22:50 UTC 2014"
"3URJ6VVYUOMIVXSG7JKGD9CW6BTO4Y","http://wikidata.org/wiki/Q371230","Ngāi Tahu","","A1GKEEI844CEKI","English-speaking","A16G716K9428HM","South Asia","No","no_agreement","Wed Oct 29 14:26:03 UTC 2014"
"3BVS8WK9QZUSKA2MO3HY1QMG4UBBIW","http://wikidata.org/wiki/Q4994350","Harriet Sohmers Zwerling","","A1GKEEI844CEKI","English-speaking","A16G716K9428HM","Protestant European","No","no_agreement","Wed Oct 29 14:27:35 UTC 2014"
"31KPKEKW49CHDFL6KDSSVMMKI0UB01","http://wikidata.org/wiki/Q1473943","Shapsugs","","A16G716K9428HM","Confucian","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 14:34:00 UTC 2014"
"34R0BODSP0YEFPJRRA0UDPOW25IE5P","http://wikidata.org/wiki/Q5869624","History of the Jews in Bessarabia","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","Orthodox","No","no_agreement","Wed Oct 29 14:29:37 UTC 2014"
"302U8RURJY0Z7PBJQ0LQ7AC4TLKVN1","http://wikidata.org/wiki/Q46713","Saraiki people","","A2WNW8A4MOR7T7","Protestant European","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 17:07:55 UTC 2014"
"3YO4AH2FPCJ4HLNV3VPIQBHJ40V0Q2","http://wikidata.org/wiki/Q4987","Banu Hashim","","A1GKEEI844CEKI","Islamic","A16G716K9428HM","South Asia","No","no_agreement","Wed Oct 29 14:29:33 UTC 2014"
